LUFS-I-InGame,LUFS-M-InGame,name,wwise_path,file_path,LUFS-I,LUFS-M-MAX,音频时长,OutPutBus_BusVolume,OutPutBus_Volume,父级名1,父级音量1,父级MakeUpGain1,父级名2,父级音量2,父级MakeUpGain2,父级名3,父级音量3,父级MakeUpGain3,父级名4,父级音量4,父级MakeUpGain4,父级名5,父级音量5,父级MakeUpGain5,父级名6,父级音量6,父级MakeUpGain6,父级名7,父级音量7,父级MakeUpGain7,父级名8,父级音量8,父级MakeUpGain8,父级名9,父级音量9,父级MakeUpGain9,父级名10,父级音量10,父级MakeUpGain10,父级名11,父级音量11,父级MakeUpGain11,父级名12,父级音量12,父级MakeUpGain12,父级名13,父级音量13,父级MakeUpGain13,父级名14,父级音量14,父级MakeUpGain14,MainMix+MasterAudio
-28.3 ,-19.9 ,LS0100_SC004_V6,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC004\LS0100_SC004_V6,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC004_V6.wav,-16.8 ,-8.4 ,"{'max': 146.0, 'min': 146.0, 'type': 'oneShot'}",0,0,LS0100_SC004,-14.5,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-26.3 ,-19.7 ,LS0100_SC004_V7_0410,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC004\LS0100_SC004_V7_0410,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC004_V7_0410.wav,-14.8 ,-8.2 ,"{'max': 146.0, 'min': 146.0, 'type': 'oneShot'}",0,0,LS0100_SC004,-14.5,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-26.3 ,-19.7 ,LS0100_SC004_V8_0411,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC004\LS0100_SC004_V8_0411,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC004_V8_0411.wav,-14.8 ,-8.2 ,"{'max': 146.0, 'min': 146.0, 'type': 'oneShot'}",0,0,LS0100_SC004,-14.5,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-26.5 ,-19.7 ,4_V9_0413,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC004\4_V9_0413,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC004_V9_0413.wav,-15.0 ,-8.2 ,"{'max': 141.53334045410156, 'min': 141.53334045410156, 'type': 'oneShot'}",0,0,LS0100_SC004,-14.5,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-27.6 ,-19.7 ,LS0100_SC004_V10_0428_novo,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC004\LS0100_SC004_V10_0428_novo,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\level\17\CG_NOVO\LS0100_SC004_V10_0428_novo.wav,-16.1 ,-8.2 ,"{'max': 141.53334045410156, 'min': 141.53334045410156, 'type': 'oneShot'}",0,0,LS0100_SC004,-14.5,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-30.8 ,-20.3 ,LS0100_SC004_sfx,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC004\LS0100_SC004_sfx,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC004_sfx.wav,-19.3 ,-8.8 ,"{'max': 141.53334045410156, 'min': 141.53334045410156, 'type': 'oneShot'}",0,0,LS0100_SC004,-14.5,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-27.0 ,-22.8 ,LS0100_SC003,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC003\LS0100_SC003,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240105\LS0100_SC003.wav,-16.0 ,-11.8 ,"{'max': 7.241948127746582, 'min': 7.241948127746582, 'type': 'oneShot'}",0,0,LS0100_SC003,-14,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-24.7 ,-21.7 ,LS0100_SC003_V2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC003\LS0100_SC003_V2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC003_V2.wav,-13.7 ,-10.7 ,"{'max': 9.485405921936035, 'min': 9.485405921936035, 'type': 'oneShot'}",0,0,LS0100_SC003,-14,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-27.5 ,-20.6 ,LS0100_SC005,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC005\LS0100_SC005,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC005.wav,-15.0 ,-8.1 ,"{'max': 20.48993682861328, 'min': 20.48993682861328, 'type': 'oneShot'}",0,0,LS0100_SC005,-15.5,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,3
-36.7 ,-24.1 ,LS0100_SC015真愿望使者_Foley,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC015\LS0100_SC015真愿望使者_Foley\LS0100_SC015真愿望使者_Foley,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC015真愿望使者_Foley.wav,-32.7 ,-20.1 ,"{'max': 121.93800354003906, 'min': 121.93800354003906, 'type': 'oneShot'}",0,0,LS0100_SC015真愿望使者_Foley,0,0,LS0100_SC015,-7,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-19.2 ,-17.6 ,LS0100_SC015真愿望使者_sfx,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC015\LS0100_SC015真愿望使者_sfx\LS0100_SC015真愿望使者_sfx,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC015真愿望使者_sfx.wav,-15.2 ,-13.6 ,"{'max': 121.93800354003906, 'min': 121.93800354003906, 'type': 'oneShot'}",0,0,LS0100_SC015真愿望使者_sfx,0,0,LS0100_SC015,-7,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-21.4 ,-18.0 ,LS0100_SC015_v3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC015\LS0100_SC015_v3\LS0100_SC015_v3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC015_v3.wav,-17.4 ,-14.0 ,"{'max': 120.9460220336914, 'min': 120.9460220336914, 'type': 'oneShot'}",0,0,LS0100_SC015_v3,0,0,LS0100_SC015,-7,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-21.4 ,-18.0 ,LS0100_SC015_v4,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC015\LS0100_SC015_v3\LS0100_SC015_v4,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC015_v4.wav,-17.4 ,-14.0 ,"{'max': 139.2349395751953, 'min': 139.2349395751953, 'type': 'oneShot'}",0,0,LS0100_SC015_v3,0,0,LS0100_SC015,-7,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-41.9 ,-31.4 ,LS0100_SC016缇米丝出场_Foley,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC016\LS0100_SC016缇米丝出场_Foley\LS0100_SC016缇米丝出场_Foley,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC016缇米丝出场_Foley.wav,-32.9 ,-22.4 ,"{'max': 214.7849884033203, 'min': 214.7849884033203, 'type': 'oneShot'}",0,0,LS0100_SC016缇米丝出场_Foley,0,0,LS0100_SC016,-12,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-34.5 ,-34.5 ,LS0100_SC016缇米丝出场_sfx,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC016\LS0100_SC016缇米丝出场_sfx\LS0100_SC016缇米丝出场_sfx,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC016缇米丝出场_sfx.wav,-25.5 ,-25.5 ,"{'max': 214.7849884033203, 'min': 214.7849884033203, 'type': 'oneShot'}",0,0,LS0100_SC016缇米丝出场_sfx,0,0,LS0100_SC016,-12,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-47.4 ,-37.7 ,LS0100_SC016_v2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC016\LS0100_SC016_v2\LS0100_SC016_v2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC016_v2.wav,-33.4 ,-23.7 ,"{'max': 68.80689239501953, 'min': 68.80689239501953, 'type': 'oneShot'}",0,0,LS0100_SC016_v2,-5,0,LS0100_SC016,-12,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-45.9 ,-36.4 ,LS0100_SC016_v3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC016\LS0100_SC016_v2\LS0100_SC016_v3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC016_v3.wav,-31.9 ,-22.4 ,"{'max': 82.3948745727539, 'min': 82.3948745727539, 'type': 'oneShot'}",0,0,LS0100_SC016_v2,-5,0,LS0100_SC016,-12,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-38.6 ,-33.5 ,LS0100_SC017乔万尼小魔术_Foley,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC017\LS0100_SC017乔万尼小魔术_Foley\LS0100_SC017乔万尼小魔术_Foley,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC017乔万尼小魔术_Foley.wav,-37.6 ,-32.5 ,"{'max': 46.21693801879883, 'min': 46.21693801879883, 'type': 'oneShot'}",0,0,LS0100_SC017乔万尼小魔术_Foley,1,0,LS0100_SC017,-5,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-39.1 ,-34.8 ,LS0100_SC017乔万尼小魔术_sfx,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC017\LS0100_SC017乔万尼小魔术_sfx\LS0100_SC017乔万尼小魔术_sfx,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC017乔万尼小魔术_sfx.wav,-37.1 ,-32.8 ,"{'max': 46.21693801879883, 'min': 46.21693801879883, 'type': 'oneShot'}",0,0,LS0100_SC017乔万尼小魔术_sfx,0,0,LS0100_SC017,-5,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-32.9 ,-25.3 ,LS0100_SC017_v2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC017\LS0100_SC017_v2\LS0100_SC017_v2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC017_v2.wav,-30.9 ,-23.3 ,"{'max': 32.7365837097168, 'min': 32.7365837097168, 'type': 'oneShot'}",0,0,LS0100_SC017_v2,0,0,LS0100_SC017,-5,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-31.3 ,-21.5 ,LS0100_SC017_v3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC017\LS0100_SC017_v2\LS0100_SC017_v3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC017_v3.wav,-29.3 ,-19.5 ,"{'max': 42.14457321166992, 'min': 42.14457321166992, 'type': 'oneShot'}",0,0,LS0100_SC017_v2,0,0,LS0100_SC017,-5,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-39.9 ,-30.4 ,LS0100_SC017_New,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC017\LS0100_SC017_New\LS0100_SC017_New,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC017_New.wav,-37.9 ,-28.4 ,"{'max': 54.74602127075195, 'min': 54.74602127075195, 'type': 'oneShot'}",0,0,LS0100_SC017_New,0,0,LS0100_SC017,-5,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-39.5 ,-37.0 ,LS0100_SC034打开八音盒_Dialogue,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC034\LS0100_SC034打开八音盒_Dialogue\LS0100_SC034打开八音盒_Dialogue,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC034打开八音盒_Dialogue.wav,-36.5 ,-34.0 ,"{'max': 36.8666877746582, 'min': 36.8666877746582, 'type': 'oneShot'}",0,0,LS0100_SC034打开八音盒_Dialogue,0,0,LS0100_SC034,-6,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-45.2 ,-40.6 ,LS0100_SC034打开八音盒_Fairy,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC034\LS0100_SC034打开八音盒_Fairy\LS0100_SC034打开八音盒_Fairy,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC034打开八音盒_Fairy.wav,-42.2 ,-37.6 ,"{'max': 36.8666877746582, 'min': 36.8666877746582, 'type': 'oneShot'}",0,0,LS0100_SC034打开八音盒_Fairy,0,0,LS0100_SC034,-6,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-50.6 ,-44.5 ,LS0100_SC034打开八音盒_Foley,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC034\LS0100_SC034打开八音盒_Foley\LS0100_SC034打开八音盒_Foley,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC034打开八音盒_Foley.wav,-47.6 ,-41.5 ,"{'max': 36.8666877746582, 'min': 36.8666877746582, 'type': 'oneShot'}",0,0,LS0100_SC034打开八音盒_Foley,0,0,LS0100_SC034,-6,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-39.7 ,-31.9 ,LS0100_SC034打开八音盒_Music Box,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC034\LS0100_SC034打开八音盒_Music Box\LS0100_SC034打开八音盒_Music Box,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC034打开八音盒_Music Box.wav,-36.7 ,-28.9 ,"{'max': 36.8666877746582, 'min': 36.8666877746582, 'type': 'oneShot'}",0,0,LS0100_SC034打开八音盒_Music Box,0,0,LS0100_SC034,-6,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-36.3 ,-26.1 ,LS0100_SC034打开八音盒_Music Box_V2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC034\LS0100_SC034打开八音盒_Music Box\LS0100_SC034打开八音盒_Music Box_V2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC034打开八音盒_Music Box_V2.wav,-33.3 ,-23.1 ,"{'max': 36.8666877746582, 'min': 36.8666877746582, 'type': 'oneShot'}",0,0,LS0100_SC034打开八音盒_Music Box,0,0,LS0100_SC034,-6,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-40.4 ,-32.2 ,LS0100_SC034打开八音盒_Music Box_V3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC034\LS0100_SC034打开八音盒_Music Box\LS0100_SC034打开八音盒_Music Box_V3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC034打开八音盒_Music Box_V3.wav,-37.4 ,-29.2 ,"{'max': 36.8666877746582, 'min': 36.8666877746582, 'type': 'oneShot'}",0,0,LS0100_SC034打开八音盒_Music Box,0,0,LS0100_SC034,-6,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-40.0 ,-32.2 ,LS0100_SC034打开八音盒_Music Box_V4,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC034\LS0100_SC034打开八音盒_Music Box\LS0100_SC034打开八音盒_Music Box_V4,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC034打开八音盒_Music Box_V4.wav,-37.0 ,-29.2 ,"{'max': 36.8666877746582, 'min': 36.8666877746582, 'type': 'oneShot'}",0,0,LS0100_SC034打开八音盒_Music Box,0,0,LS0100_SC034,-6,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-44.3 ,-38.5 ,LS0100_SC034打开八音盒_Music,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC034\LS0100_SC034打开八音盒_Music\LS0100_SC034打开八音盒_Music,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC034打开八音盒_Music.wav,-41.3 ,-35.5 ,"{'max': 40.21589660644531, 'min': 40.21589660644531, 'type': 'oneShot'}",0,0,LS0100_SC034打开八音盒_Music,0,0,LS0100_SC034,-6,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-32.9 ,-26.2 ,LS0100_SC034打开八音盒_SFX,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\ls_20240321\LS0100_SC034\LS0100_SC034打开八音盒_SFX\LS0100_SC034打开八音盒_SFX,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC034打开八音盒_SFX.wav,-29.9 ,-23.2 ,"{'max': 36.8666877746582, 'min': 36.8666877746582, 'type': 'oneShot'}",0,0,LS0100_SC034打开八音盒_SFX,0,0,LS0100_SC034,-6,0,ls_20240321,0,0,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
